,Common Name,Kingdom,Phylum,Class,Link,Description,auditory system,conservation status,ecomorphological guild,hearing range,hearing threshold,locomotion,mineralized skeleton contains,visual system,geographic distribution includes,habitat,population trend,biogeographic realm,body mass,foraging habitat,life span,trophic guild,weight,host of,eats,ecoregion,type specimen repository,body shape,diet includes,mating system,native range includes,parental care,social system,preys on,number of public records in bold,behavioral circadian rhythm,bill length,genome size,tarsus length,temperature at range midpoint latitude,basal metabolic rate,litters per year,prenatal development duration,body temperature,parasitized by,middle toe length,has ectoparasite,is vector for,growth rate,onset of fertility,has endoparasite,visits flowers of,motility,sensory system,is eaten by,preyed upon by,used for,tarsometatarsus + middle toe length,body length,pathogen of,has host,initial mortality rate,mortality rate doubling time,symbiont of,clutch/brood/litter size,egg mass,has pathogen,harvested in,mutualistic with,mineralized tissue contains,reproduction,standard length,water depth,Total length,parasite of,trophic level,visits,is killed by,invasive in
0,Fulvous babbler,Animalia,Chordata,Aves,https://eol.org/pages/52571167,Argya fulva (Fulvous Babbler) is a species of birds in the family Leiothrichidae. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,flight,apatite,corneal eyes,,terrestrial,Stable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Fulvous owl,Animalia,Chordata,Aves,https://eol.org/pages/45511583,Strix fulvescens (Fulvous Owl) is a species of birds in the family typical owls. They are listed in cites appendix ii. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,cites appendix ii,,,-15 dB,bipedal movement,apatite,corneal eyes,Honduras,"cloud forest,terrestrial",Decreasing,The Neotropics,,,,,,,,,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Fulvous parrotbill,Animalia,Chordata,Aves,https://eol.org/pages/45518853,Suthora fulvifrons (Fulvous Parrotbill) is a species of birds in the family Sylviidae. They rely on flight to move around.,otoliths,,,1000 Hz,10 dB,bipedal movement,apatite,corneal eyes,Bhutan,terrestrial,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Fulvous shriketanager,Animalia,Chordata,Aves,https://eol.org/pages/921836,Lanio fulvus (Fulvous Shrike Tanager) is a species of birds in the family tanagers. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,,,,10 dB,bipedal movement,apatite,corneal eyes,Brazil,"subtropical,terrestrial",Stable,The Neotropics,30 g,,,,,,,Apure-Villavicencio Dry Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Fulvous whistling duck,Animalia,Chordata,Aves,https://eol.org/pages/45510523,"Dendrocygna bicolor (Fulvous Duck) is a species of birds in the family Anatidae. They are listed in cites appendix iii. They are associated with freshwater habitat. They are found in Afrotropics, the indo-malayan realm, The Nearctic, Oceania continent (Australia, NZ and islands), and The Neotropics. They are diurnal herbivores. They have parental care (pair provides care). They rely on flight and drag powered swimming to move around.",,,,,,flight,,corneal eyes,United States,marsh,Decreasing,"Oceania continent (Australia, NZ and islands)",,freshwater,11.2 years,,737.1 g,,Leersia hexandra Sw. (southern cutgrass),,,,,,,,,,,,,,,,,1 /year,28 days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Fulvous wren,Animalia,Chordata,Aves,https://eol.org/pages/4386132,Cinnycerthia fulva (Fulvous Wren) is a species of birds in the family wrens. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,,,,10 dB,flight,apatite,corneal eyes,Peru,"mountain range,terrestrial",Decreasing,The Neotropics,18.4 g,,,,,,,Central Andean Dry Puna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Furtive flycatcher,Animalia,Chordata,Aves,https://eol.org/pages/45517554,Ficedula disposita (Furtive Flycatcher) is a species of birds in the family Old World flycatchers. They are listed as near threatened by IUCN. They are found in the indo-malayan realm. They rely on flight to move around.,tympanic middle ear,near threatened,,,10 dB,flight,apatite,corneal eyes,The Philippines,"tropical,terrestrial",Decreasing,the indo-malayan realm,,,,,,,,Luzon Rain Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Fuscous flycatcher,Animalia,Chordata,Aves,https://eol.org/pages/45513164,Cnemotriccus fuscatus (Fuscous Flycatcher) is a species of birds in the family tyrant flycatchers. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,,,,10 dB,flight,apatite,corneal eyes,South Atlantic,terrestrial,Decreasing,The Neotropics,16 g,,,,,,Miconia pepericarpa DC.,Caqueta Moist Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Fuscous honeyeater,Animalia,Chordata,Aves,https://eol.org/pages/45518553,Ptilotula fusca (Fuscous Honeyeater) is a species of birds in the family honeyeaters. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,bipedal movement,apatite,corneal eyes,Australia,"tropical,terrestrial",Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Fülleborns boubou,Animalia,Chordata,Aves,https://eol.org/pages/45515193,Laniarius fuelleborni (Fuelleborn's Boubou) is a species of birds in the family Bushshrike. They are found in Afrotropics. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,bipedal movement,apatite,corneal eyes,Burundi,"montane forest,terrestrial",Stable,Afrotropics,,,,,,,,Southern Rift Montane Forest-Grassland Mosaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Fülleborns longclaw,Animalia,Chordata,Aves,https://eol.org/pages/45515070,Macronyx fuelleborni (Fuelleborn's Longclaw) is a species of birds in the family Motacillidae. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,bipedal movement,apatite,corneal eyes,Angola,"valley,terrestrial",Stable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Gabar goshawk,Animalia,Chordata,Aves,https://eol.org/pages/45515816,Micronisus gabar (Gabar Goshawk) is a species of birds in the family Accipitridae. They are listed in cites appendix ii. They are found in Afrotropics and the palearctic. They rely on flight to move around.,tympanic middle ear,,,,,flight,,corneal eyes,Mozambique,"savanna,terrestrial",Stable,Afrotropics,230 g,,,,,,Micropteropus pusillus (Peters 1868) (Peter's Dwarf Epauletted Fruit Bat),,NHMUK,,,,,,,Elephantulus brachyrhynchus (A. Smith 1836) (Short-snouted Elephant Shrew),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Gabela akalat,Animalia,Chordata,Aves,https://eol.org/pages/45514769,Sheppardia gabela (Gabela Akalat) is a species of birds in the family Old World flycatchers. They are listed as endangered by IUCN. They are found in Afrotropics. They rely on flight to move around.,tympanic middle ear,endangered,,,10 dB,flight,apatite,corneal eyes,Angola,"subtropical,terrestrial",Decreasing,Afrotropics,11 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Gabela bushshrike,Animalia,Chordata,Aves,https://eol.org/pages/45515197,Laniarius amboimensis (Gabela Bushshrike) is a species of birds in the family Bushshrike. They are listed as endangered by IUCN. They are found in Afrotropics. They rely on flight to move around.,tympanic middle ear,endangered,,,10 dB,flight,apatite,corneal eyes,Angola,"subtropical,terrestrial",Decreasing,Afrotropics,,,,,,,,Angolan Scarp Savanna And Woodlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Gabela helmetshrike,Animalia,Chordata,Aves,https://eol.org/pages/45514215,Prionops gabela (Gabela Helmetshrike) is a species of birds in the family Vangidae. They are listed as endangered by IUCN. They are found in Afrotropics. They rely on flight to move around.,tympanic middle ear,endangered,,,10 dB,flight,apatite,corneal eyes,Angola,"subtropical,terrestrial",Decreasing,Afrotropics,,,,,,,,Angolan Scarp Savanna And Woodlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Gabon batis,Animalia,Chordata,Aves,https://eol.org/pages/45515137,Batis minima (Gabon Batis) is a species of birds in the family Afrikansiepot. They are found in Afrotropics. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,flight,apatite,corneal eyes,Gabon,terrestrial,Decreasing,Afrotropics,12 g,,,,,,,Atlantic Equatorial Coastal Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Gabon coucal,Animalia,Chordata,Aves,https://eol.org/pages/1047964,Centropus anselli (Gabon Coucal) is a species of birds in the family Cuculidae. They are found in Afrotropics. They rely on flight to move around.,tympanic middle ear,,,,20 dB,bipedal movement,apatite,corneal eyes,Angola,"tropical,terrestrial",Stable,Afrotropics,210 g,,,,,,,,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Gabon woodpecker,Animalia,Chordata,Aves,https://eol.org/pages/1177599,Dendropicos gabonensis (Gabon Woodpecker) is a species of birds in the family woodpeckers. They are found in Afrotropics. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,20 dB,bipedal movement,apatite,corneal eyes,Cameroon,terrestrial,Stable,Afrotropics,28 g,,,,,,,Cameroonian Highlands Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Gadwall,Animalia,Chordata,Aves,https://eol.org/pages/45510554,Anas strepera (Gadwall) is a species of birds in the family Anatidae. They rely on flight and drag powered swimming to move around.,tympanic middle ear,,,5000 Hz,20 dB,flight,apatite,corneal eyes,Egypt,,,,1250 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Galah,Animalia,Chordata,Aves,https://eol.org/pages/45511257,Eolophus roseicapilla (Galah) is a species of birds in the family cockatoos. They are listed in cites appendix ii. They rely on flight to move around.,tympanic middle ear,,,,,flight,,corneal eyes,United States,arid,Increasing,,18.75 oz,,40 years,,300 g,,Ceratopetalum,,,,,,,,,,,,,,,,1.248 watts,,,,,,,,0.173 /day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Galapagos crake,Animalia,Chordata,Aves,https://eol.org/pages/43001476,Laterallus spilonota (Galapagos Crake) is a species of birds in the family rails. They are listed as vulnerable by IUCN. They rely on flight to move around.,otoliths,vulnerable,,1000 Hz,20 dB,bipedal movement,apatite,corneal eyes,,terrestrial,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Galapagos flycatcher,Animalia,Chordata,Aves,https://eol.org/pages/45513291,Myiarchus magnirostris (Galapagos Flycatcher) is a species of birds in the family tyrant flycatchers. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,,,,10 dB,flight,apatite,corneal eyes,Ecuador,"tropical,marine",Decreasing,The Neotropics,18.5 g,,,,,,Cordia lutea Lam. (Yellow geiger),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Galapagos hawk,Animalia,Chordata,Aves,https://eol.org/pages/1048442,Buteo galapagoensis (Galapagos Hawk) is a species of birds in the family Accipitridae. They are listed as vulnerable by IUCN and in cites appendix ii. They are native to The Neotropics. They rely on flight to move around.,tympanic middle ear,,,,,flight,,corneal eyes,United States,"grassland,terrestrial",Stable,The Neotropics,1578 g,,,,,,Amblyrhynchus cristatus Bell 1825 (Marine Iguana),,,bilaterally symmetric,,,The Neotropics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Galapagos penguin,Animalia,Chordata,Aves,https://eol.org/pages/45511492,"Spheniscus mendiculus (Galapagos Penguin) is a species of birds in the family penguins. They are listed as endangered by IUCN. They are native to The Neotropics. They are diurnal carnivores. They have parental care (paternal care and female provides care). They rely on swimming, flight, and lift powered swimming to move around.",,,nectonic,,,swimming,,,South Pacific,,Decreasing,The Neotropics,,,,invertivore,,,,,,bilaterally symmetric,marine invertebrates,monogamous,The Neotropics,protection,group living,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Galápagos dove,Animalia,Chordata,Aves,https://eol.org/pages/1049711,Zenaida galapagoensis (Galapagos Dove) is a species of birds in the family Columbidae. They are listed as near threatened by IUCN. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,near threatened,,,,flight,apatite,corneal eyes,United States,"marine,terrestrial",Decreasing,The Neotropics,,,,,,,Lantana camara L. (lantana),,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Galápagos martin,Animalia,Chordata,Aves,https://eol.org/pages/45513370,Progne modesta (Galapagos Martin) is a species of birds in the family swallows. They are listed as endangered by IUCN. They rely on flight to move around.,tympanic middle ear,endangered,,5000 Hz,10 dB,bipedal movement,apatite,corneal eyes,Bolivia,"grassland,terrestrial",Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philopterus breviformis (Kellogg & Kuwana 1902),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Galápagos mockingbird,Animalia,Chordata,Aves,https://eol.org/pages/1047773,Mimus parvulus (Galapagos Mockingbird) is a species of birds in the family Mimidae. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,flight,apatite,corneal eyes,Ecuador,terrestrial,Stable,,,,,,,,Lantana peduncularis Andersson,,(CM) - CM Birds Collection {http://www.carnegiemnh.org/birds/index.html},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Galápagos petrel,Animalia,Chordata,Aves,https://eol.org/pages/45511498,Pterodroma phaeopygia (Dark Rumped Petrel) is a species of birds in the family Procellariidae. They are listed as critically endangered by IUCN. They are found in The Neotropics. They are nocturnal. They have parental care (pair provides care). They rely on flight to move around.,,,nectonic,,,flight,,,Pacific Ocean,subtropical,Decreasing,The Neotropics,,marine pelagic,,invertivore,425 g,,,,,,,,,,,,,,,,,,,1 /year,55 days,,,,,,0.082 /day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Galápagos shearwater,Animalia,Chordata,Aves,https://eol.org/pages/45511504,Puffinus subalaris (Galapagos Shearwater) is a species of birds in the family Procellariidae. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,20 dB,bipedal movement,apatite,corneal eyes,Costa Rica,"tropical,terrestrial",Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Gambaga flycatcher,Animalia,Chordata,Aves,https://eol.org/pages/45514719,Muscicapa gambagae (Gambaga Flycatcher) is a species of birds in the family Old World flycatchers. They are found in Afrotropics. They rely on flight to move around.,otoliths,,,,10 dB,bipedal movement,apatite,corneal eyes,Burkina Faso,"tropical,terrestrial",Stable,Afrotropics,14 g,,,,,,,Northern Acacia-Commiphora Bushlands And Thickets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Gambels quail,Animalia,Chordata,Aves,https://eol.org/pages/45508970,Callipepla gambelii (Gambel's Quail) is a species of birds in the family New World quails. They are native to The Nearctic. They are diurnal herbivores. They have parental care (paternal care and female provides care). They rely on flight to move around.,,,,,,,,,United States,,Stable,,,,,granivore,,,,,(MLZ) - MLZ Bird Collection (Arctos) {http://www.oxy.edu/moore-lab-zoology},bilaterally symmetric,seeds,monogamous,The Nearctic,,group living,,,,,,,,0.755 watts,1 /year,22 days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Gansu leaf warbler,Animalia,Chordata,Aves,https://eol.org/pages/45517025,Phylloscopus kansuensis (Gansu Leaf Warbler) is a species of birds in the family Phylloscopidae. They are found in the palearctic. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,bipedal movement,apatite,corneal eyes,China,terrestrial,Stable,the palearctic,,,,,,,,Ordos Plateau Steppe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Garden emerald,Animalia,Chordata,Aves,https://eol.org/pages/45509548,Chlorostilbon assimilis (Garden Emerald) is a species of birds in the family hummingbirds. They are listed in cites appendix ii. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,cites appendix ii,,,20 dB,bipedal movement,apatite,corneal eyes,Panama,"savanna,terrestrial",Unknown,The Neotropics,3.1 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Garden warbler,Animalia,Chordata,Aves,https://eol.org/pages/45515463,Sylvia borin (Garden Warbler) is a species of birds in the family Sylviidae. They are found in the palearctic and Afrotropics. They are diurnal. They have parental care (pair provides care). They rely on flight to move around.,,,,,,flight,,,Mozambique,temperate,Decreasing,the palearctic,,terrestrial,24 years,invertivore,24.6 g,,,,Zoologisches Forschungsmuseum Alexander Koenig,,,,,,,,,,,,,,0.416 watts,,,,,,,,0.208 /day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Garganey,Animalia,Chordata,Aves,https://eol.org/pages/45510570,Anas querquedula (Garganey) is a species of birds in the family Anatidae. They rely on flight and drag powered swimming to move around.,tympanic middle ear,,,5000 Hz,20 dB,flight,apatite,corneal eyes,Egypt,,,,342 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Garnet pitta,Animalia,Chordata,Aves,https://eol.org/pages/919395,Erythropitta granatina (Garnet Pitta) is a species of birds in the family pittas. They are listed as near threatened by IUCN. They rely on flight to move around.,tympanic middle ear,near threatened,,5000 Hz,10 dB,bipedal movement,apatite,corneal eyes,Malaysia,"tropical,terrestrial",Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Garnet robin,Animalia,Chordata,Aves,https://eol.org/pages/45518317,Eugerygone rubra (Garnet Robin) is a species of birds in the family australasian robins. They are found in australasia. They rely on flight to move around.,tympanic middle ear,,,,10 dB,flight,apatite,corneal eyes,Indonesia,"mountain,terrestrial",Stable,australasia,9 g,,,,,,,Northern New Guinea Montane Rain Forests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Garretts reed warbler,Animalia,Chordata,Aves,https://eol.org/pages/45518755,Acrocephalus musae (Garrett's Reed Warbler) is a species of birds in the family Acrocephalidae. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,flight,apatite,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Gartered trogon,Animalia,Chordata,Aves,https://eol.org/pages/45511625,Trogon caligatus (Gartered Trogon) is a species of birds in the family Trogonidae. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,20 dB,flight,apatite,corneal eyes,South Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Geelvink pygmy parrot,Animalia,Chordata,Aves,https://eol.org/pages/45517898,Micropsitta geelvinkiana (Geelvink Pygmy Parrot) is a species of birds in the family Psittaculidae. They are listed as near threatened by IUCN and in cites appendix ii. They are found in australasia. They rely on flight to move around.,tympanic middle ear,near threatened,,,20 dB,bipedal movement,apatite,corneal eyes,Indonesia,"tropical,terrestrial",Decreasing,australasia,12.5 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Genovesa cactus finch,Animalia,Chordata,Aves,https://eol.org/pages/47043380,Geospiza propinqua (Genovesa Cactus Finch) is a species of birds in the family tanagers. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,flight,apatite,corneal eyes,North Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Genovesa ground finch,Animalia,Chordata,Aves,https://eol.org/pages/47043381,Geospiza acutirostris (Genovesa Ground Finch) is a species of birds in the family tanagers. They rely on flight to move around.,tympanic middle ear,,,5000 Hz,10 dB,flight,apatite,corneal eyes,North Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Gentoo penguin,Animalia,Chordata,Aves,https://eol.org/pages/45512076,"Pygoscelis papua (Gentoo Penguin) is a species of birds in the family penguins. They are native to Antarctica. They are diurnal carnivores. They have parental care (paternal care, pair provides care, and female provides care). They rely on swimming, flight, and lift powered swimming to move around.",,,nectonic,,,,,,New Zealand,,,,,marine pelagic,,invertivore,,,,,,bilaterally symmetric,mollusks,monogamous,Antarctica,,group living,,,,53.8 mm,,,1.31 degrees celsius,,,37 days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Geoffroys daggerbill,Animalia,Chordata,Aves,https://eol.org/pages/45512462,Schistes geoffroyi (Eastern Wedge Billed Hummingbird) is a species of birds in the family hummingbirds. They are listed in cites appendix ii. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,cites appendix ii,,,20 dB,bipedal movement,apatite,corneal eyes,Ecuador,"tropical,terrestrial",Stable,The Neotropics,,,,,,,,Bolivian Yungas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
